,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
314,The Recursive Book of Recursion: Ace the Coding Interview with Python and JavaScript,"['by ', 'Al Sweigart']",$36.94,328 pages,5.0 out of 5 stars,6 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6.8 x 0.6 x 8.9 inches,1.6 pounds,English,"No Starch Press (August 16, 2022)", 978-1718502024,/Recursive-Book-Recursion-Interview-Javascript/dp/1718502028/ref=sr_1_79?keywords=python&qid=1663459274&sr=8-79
315,"Bayesian Analysis with Python: Introduction to statistical modeling and probabilistic programming using PyMC3 and ArviZ, 2nd Edition","['by ', 'Osvaldo Martin']",$44.99,356 pages,4.1 out of 5 stars,44 ratings,['\n            \n              55%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              8%\n            \n          '],7.5 x 0.81 x 9.25 inches,1.35 pounds,English,"Packt Publishing (December 26, 2018)", 978-1789341652,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A10379021ZSKXYEQVUF82&url=%2FBayesian-Analysis-Python-Introduction-probabilistic%2Fdp%2F1789341655%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-100-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_atf_next
316,"Python Automation Cookbook: 75 Python automation ideas for web scraping, data wrangling, and processing Excel, reports, emails, and more, 2nd Edition","['by ', 'Jaime Buelta']",$39.99,526 pages,4.4 out of 5 stars,78 ratings,['\n            \n              71%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.19 x 9.25 inches,1.97 pounds,English,"Packt Publishing (May 29, 2020)", 978-1800207080,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A03262891A27I7EWRT14K&url=%2FPython-Automation-Cookbook-automation-processing%2Fdp%2F1800207085%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-98-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_atf_next
317,Python: For Beginners: A Crash Course Guide To Learn Python in 1 Week,"['by ', 'Timothy C. Needham']",$17.97,135 pages,4.3 out of 5 stars,"3,034 ratings",['\n            \n              66%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              5%\n            \n          '],6 x 0.31 x 9 inches,6.7 ounces,English,"Independently published (September 21, 2017)", 978-0679722014,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A00311501ZY5RO588EXE4&url=%2FPython-Beginners-Crash-Course-Guide%2Fdp%2F1549776673%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dpython%26qid%3D1663459285%26sr%3D8-99-spons%26psc%3D1&qualifier=1663459285&id=824607835465787&widgetName=sp_atf_next
318,Data Visualization in Python with Pandas and Matplotlib,"['by ', 'David Landup']", $45.93 ,447 pages,4.1 out of 5 stars,19 ratings,['\n            \n              67%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              12%\n            \n          '],7.44 x 1.05 x 9.69 inches,1.92 pounds,English,"Independently published (June 16, 2021)",,/Data-Visualization-Python-Pandas-Matplotlib/dp/B0972TFYN8/ref=sr_1_77?keywords=python&qid=1663459274&sr=8-77
319,Murach's Python Programming (2nd Edition),"['by ', 'Joel Murach', ' and ', 'Michael Urban']",$56.53,,4.6 out of 5 stars,82 ratings,['\n            \n              80%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              4%\n            \n          '],,,,, 978-1943872749,/Murachs-Python-Programming-Joel-Murach/dp/1943872740/ref=sr_1_68?keywords=python&qid=1663459274&sr=8-68
320,"Mastering Reinforcement Learning with Python: Build next-generation, self-learning models using reinforcement learning techniques and best practices","['by ', 'Enes Bilgin']",$46.99,544 pages,4.4 out of 5 stars,32 ratings,['\n            \n              67%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.5 x 1.23 x 9.25 inches,2.04 pounds,English,"Packt Publishing (December 18, 2020)", 978-1838644147,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0104404288AIBY2PEHL&url=%2FMastering-Reinforcement-Learning-Python-next-generation%2Fdp%2F1838644148%2Fref%3Dsr_1_72_sspa%3Fkeywords%3Dpython%26qid%3D1663459274%26sr%3D8-72-spons%26psc%3D1&qualifier=1663459274&id=4039912833702572&widgetName=sp_mtf
321,The Art of Clean Code: Best Practices to Eliminate Complexity and Simplify Your Life,"['by ', 'Christian Mayer']", $26.99 ,176 pages,4.3 out of 5 stars,3 ratings,['\n            \n              63%\n            \n          '],['\n            \n              37%\n            \n          '],[],[],[],7 x 0.55 x 9.25 inches,13 ounces,English,"No Starch Press (August 2, 2022)",,/Art-Clean-Code-Practices-Complexity/dp/1718502184/ref=sr_1_67?keywords=python&qid=1663459274&sr=8-67
322,Python Basics: A Practical Introduction to Python 3,"['by ', 'David Amos', ', ', 'Dan Bader', ', et al.']",$37.99,635 pages,4.7 out of 5 stars,476 ratings,['\n            \n              78%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],6 x 1.44 x 9 inches,1.85 pounds,English,"Real Python (realpython.com) (March 16, 2021)", 978-1775093329,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A09186731WUKYX62FNHHM&url=%2FPython-Basics-Practical-Introduction%2Fdp%2F1775093328%2Fref%3Dsr_1_74_sspa%3Fkeywords%3Dpython%26qid%3D1663459274%26sr%3D8-74-spons%26psc%3D1&qualifier=1663459274&id=4039912833702572&widgetName=sp_mtf
323,Learn python programming for beginners: A beginner's guide comprehending python. Develop your programming skills and learn all the tricks with this crash course.,"['by ', 'Willard D. Sanders']", $19.95 ,145 pages,3.9 out of 5 stars,20 ratings,['\n            \n              60%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              15%\n            \n          '],6 x 0.33 x 9 inches,7.2 ounces,English,"Independently published (September 29, 2020)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0746590HLJSA5074BP1&url=%2FLearn-python-programming-beginners-comprehending%2Fdp%2FB08KH3PXN5%2Fref%3Dsr_1_73_sspa%3Fkeywords%3Dpython%26qid%3D1663459274%26sr%3D8-73-spons%26psc%3D1&qualifier=1663459274&id=4039912833702572&widgetName=sp_mtf
324,Introduction to Radar With Python and Matlab,"['by ', 'Lee Andrew Harrison']",$154.23,,4.1 out of 5 stars,11 ratings,['\n            \n              52%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              13%\n            \n          '],[],,,,, 978-1630815974,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A05769023CK0EDGLFZ9HD&url=%2FIntroduction-Python-Matlab-Andrew-Harrison%2Fdp%2F1630815977%2Fref%3Dsr_1_71_sspa%3Fkeywords%3Dpython%26qid%3D1663459274%26sr%3D8-71-spons%26psc%3D1&qualifier=1663459274&id=4039912833702572&widgetName=sp_mtf
325,PYTHON 3: Parte III - Programación Orientada a Objetos (Aprende Python 3 Desde Cero y Fácilmente) (Spanish Edition),[' '], $8.99 ,62 pages,4.1 out of 5 stars,10 ratings,['\n            \n              39%\n            \n          '],['\n            \n              31%\n            \n          '],['\n            \n              30%\n            \n          '],[],[],6 x 0.14 x 9 inches,5.1 ounces,Spanish,"Independently published (January 31, 2021)",,/PYTHON-Programaci%C3%B3n-Orientada-Objetos-F%C3%A1cilmente/dp/B08VF9WFVF/ref=sr_1_66?keywords=python&qid=1663459274&sr=8-66
326,Python Machine Learning: Complete and Clear Introduction to the Basics of Machine Learning with Python. Comprehensive Guide to Data Science and Analytics.,"['by ', 'Alex Campbell']", $14.95 ,108 pages,4.1 out of 5 stars,17 ratings,['\n            \n              68%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              18%\n            \n          '],[],[],6 x 0.27 x 9 inches,5.9 ounces,English,"Independently published (June 30, 2020)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A06398983BZDCXFTN1ME3&url=%2FPython-Machine-Learning-Introduction-Comprehensive%2Fdp%2FB08C71D22X%2Fref%3Dsr_1_76_sspa%3Fkeywords%3Dpython%26qid%3D1663459274%26sr%3D8-76-spons%26psc%3D1&qualifier=1663459274&id=4039912833702572&widgetName=sp_mtf
327,Queen of the Pythons,[],,,,,[],[],[],[],[],,,,,,/Queen-Pythons/dp/B07W3J1ZFK/ref=sr_1_65?keywords=python&qid=1663459274&sr=8-65
328,"Hands-On Data Structures and Algorithms with Python: Store, manipulate, and access data effectively and boost the performance of your applications, 3rd Edition","['by ', 'Dr. Basant Agarwal']",,,,,[],[],[],[],[],,,,,,/Hands-Data-Structures-Algorithms-Python/dp/1801073449/ref=sr_1_64?keywords=python&qid=1663459274&sr=8-64
329,Python Choose Your Weapon - Funny Computer Science Notebook: Coding Developer Notebook Gift For Those Who Love Programming (6 x 9) 120 Pages,"['by ', 'Coder Pub']",,,,,[],[],[],[],[],,,,,,/Python-Choose-Your-Weapon-Programming/dp/B09M53PVX6/ref=sr_1_60?keywords=python&qid=1663459274&sr=8-60
330,CPython Internals: Your Guide to the Python 3 Interpreter,"['by ', 'Anthony Shaw']",,,,,[],[],[],[],[],,,,,,/CPython-Internals-Guide-Python-Interpreter/dp/1775093344/ref=sr_1_58?keywords=python&qid=1663459274&sr=8-58
331,PYTHON: 2 books in 1 : Learn python programming for beginners and machine learning,"['by ', 'Willard D. Sanders']", $24.90 ,241 pages,3.7 out of 5 stars,13 ratings,['\n            \n              36%\n            \n          '],['\n            \n              28%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              10%\n            \n          '],6 x 0.55 x 9 inches,13.7 ounces,English,"Independently published (October 28, 2020)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03254361S1FN4YUF6WKC&url=%2FPYTHON-programming-beginners-machine-learning%2Fdp%2FB08M255TD5%2Fref%3Dsr_1_70_sspa%3Fkeywords%3Dpython%26qid%3D1663459274%26sr%3D8-70-spons%26psc%3D1&qualifier=1663459274&id=4039912833702572&widgetName=sp_mtf
332,"Invent Your Own Computer Games with Python, 4th Edition","['by ', 'Al Sweigart']",,,,,[],[],[],[],[],,,,,,/Invent-Your-Computer-Games-Python/dp/1593277954/ref=sr_1_56?keywords=python&qid=1663459274&sr=8-56
333,Medusa,[],,,,,[],[],[],[],[],,,,,,/Medusa-Megan-Purvis/dp/B09FFXBYQK/ref=sr_1_59?keywords=python&qid=1663459274&sr=8-59
334,"Black Hat Python, 2nd Edition: Python Programming for Hackers and Pentesters","['by ', 'Justin Seitz', ' and ', 'Tim Arnold']",$37.49,216 pages,4.7 out of 5 stars,342 ratings,['\n            \n              82%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],6.9 x 0.7 x 9.1 inches,14.4 ounces,English,"No Starch Press; 2nd edition (April 14, 2021)", 978-1718501126,/Black-Hat-Python-2nd-Programming/dp/1718501129/ref=sr_1_62?keywords=python&qid=1663459274&sr=8-62
335,Python Pocket Reference: Python In Your Pocket (Pocket Reference (O'Reilly)),[' '],$13.79,262 pages,4.5 out of 5 stars,818 ratings,['\n            \n              70%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],4.25 x 0.5 x 7 inches,6.6 ounces,English,"O'Reilly Media; Fifth edition (March 11, 2014)", 978-1449357016,/Python-Pocket-Reference-Your-OReilly/dp/1449357016/ref=sr_1_63?keywords=python&qid=1663459274&sr=8-63
336,Python 3: Parte II - Entrada y Salida de Datos. Funciones. Excepciones (Aprende Python 3 Desde Cero y Fácilmente) (Spanish Edition),[' '], $7.99 ,64 pages,4.5 out of 5 stars,9 ratings,['\n            \n              61%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],6 x 0.15 x 9 inches,5.3 ounces,Spanish,"Independently published (January 26, 2021)",,/Python-Entrada-Funciones-Excepciones-F%C3%A1cilmente/dp/B08TZDYJ72/ref=sr_1_61?keywords=python&qid=1663459274&sr=8-61
337,Python for Excel: A Modern Environment for Automation and Data Analysis,"['by ', 'Felix Zumstein']",$32.99,335 pages,4.5 out of 5 stars,178 ratings,['\n            \n              72%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.7 x 9.19 inches,1.19 pounds,English,"O'Reilly Media; 1st edition (April 13, 2021)", 978-1492081005,/Python-Excel-Environment-Automation-Analysis/dp/1492081000/ref=sr_1_53?keywords=python&qid=1663459274&sr=8-53
338,Python All-in-One For Dummies (For Dummies (Computer/Tech)),"['by ', 'John C. Shovic', ' and ', 'Alan Simpson']",,,,,[],[],[],[],[],,,,,,/Python-All-One-Dummies-Computer/dp/1119787602/ref=sr_1_30?keywords=python&qid=1663459261&sr=8-30
339,Python for Data Science: A Hands-On Introduction,"['by ', 'Yuli Vasiliev']",,,,,[],[],[],[],[],,,,,,/Python-Data-Science-Example-Vasiliev/dp/1718502206/ref=sr_1_29?keywords=python&qid=1663459261&sr=8-29
